region,date,confirm
Baclieu,2021-07-25,3
Bacninh,2021-07-25,6
Bariavungtau,2021-07-25,126
Bentre,2021-07-25,45
Binhduong,2021-07-25,1249
Binhphuoc,2021-07-25,26
Binhthuan,2021-07-25,78
Camau,2021-07-25,0
Cantho,2021-07-25,56
Caobang,2021-07-25,0
Daklak,2021-07-25,14
Daknong,2021-07-25,4
Danang,2021-07-25,16
Dienbien,2021-07-25,0
Dongnai,2021-07-25,253
Dongthap,2021-07-25,90
Gialai,2021-07-25,6
Hagiang,2021-07-25,0
Haiduong,2021-07-25,0
Haiphong,2021-07-25,0
Hanam,2021-07-25,1
Hanoi,2021-07-25,15
Hatinh,2021-07-25,0
Haugiang,2021-07-25,10
Hoabinh,2021-07-25,0
Hochiminh,2021-07-25,4555
Hungyen,2021-07-25,0
Khanhhoa,2021-07-25,172
Kiengiang,2021-07-25,25
Kontum,2021-07-25,0
Laichau,2021-07-25,0
Lamdong,2021-07-25,1
Langson,2021-07-25,0
Laocai,2021-07-25,0
Longan,2021-07-25,0
Namdinh,2021-07-25,0
Nghean,2021-07-25,4
Ninhbinh,2021-07-25,0
Ninhthuan,2021-07-25,7
Phutho,2021-07-25,0
Phuyen,2021-07-25,109
Quangbinh,2021-07-25,0
Quangnam,2021-07-25,11
Quangngai,2021-07-25,4
Quangninh,2021-07-25,0
Quangtri,2021-07-25,0
Soctrang,2021-07-25,9
Sonla,2021-07-25,0
Tayninh,2021-07-25,313
Thaibinh,2021-07-25,0
Thainguyen,2021-07-25,0
Thanhhoa,2021-07-25,0
Thuathienhue,2021-07-25,2
Tiengiang,2021-07-25,218
Travinh,2021-07-25,27
Tuyenquang,2021-07-25,0
Vinhlong,2021-07-25,50
Vinhphuc,2021-07-25,11
Yenbai,2021-07-25,0
Angiang,2021-07-26,25
Bacgiang,2021-07-26,0
Backan,2021-07-26,0
Baclieu,2021-07-26,2
Bacninh,2021-07-26,0
Bariavungtau,2021-07-26,0
Bentre,2021-07-26,37
Binhduong,2021-07-26,733
Binhphuoc,2021-07-26,0
Binhthuan,2021-07-26,48
Camau,2021-07-26,1
Cantho,2021-07-26,36
Caobang,2021-07-26,0
Daklak,2021-07-26,29
Daknong,2021-07-26,6
Danang,2021-07-26,61
Dienbien,2021-07-26,0
Dongnai,2021-07-26,259
Dongthap,2021-07-26,0
Gialai,2021-07-26,3
Hagiang,2021-07-26,0
Haiduong,2021-07-26,0
Haiphong,2021-07-26,0
Hanam,2021-07-26,0
Hanoi,2021-07-26,81
Hatinh,2021-07-26,0
Haugiang,2021-07-26,7
Hoabinh,2021-07-26,1
Hochiminh,2021-07-26,5997
Hungyen,2021-07-26,1
Khanhhoa,2021-07-26,12
Kiengiang,2021-07-26,0
Kontum,2021-07-26,0
Laichau,2021-07-26,0
Lamdong,2021-07-26,9
Langson,2021-07-26,0
Laocai,2021-07-26,0
Longan,2021-07-26,110
Namdinh,2021-07-26,0
Nghean,2021-07-26,2
Ninhbinh,2021-07-26,0
Ninhthuan,2021-07-26,7
Phutho,2021-07-26,0
Phuyen,2021-07-26,46
Quangbinh,2021-07-26,0
Quangnam,2021-07-26,8
Quangngai,2021-07-26,0
Quangninh,2021-07-26,0
Quangtri,2021-07-26,0
Soctrang,2021-07-26,0
Sonla,2021-07-26,0
Tayninh,2021-07-26,0
Thaibinh,2021-07-26,0
Thainguyen,2021-07-26,0
Thanhhoa,2021-07-26,0
Thuathienhue,2021-07-26,1
Tiengiang,2021-07-26,201
Travinh,2021-07-26,13
Tuyenquang,2021-07-26,1
Vinhlong,2021-07-26,49
Vinhphuc,2021-07-26,10
Yenbai,2021-07-26,0
Angiang,2021-07-27,43
Bacgiang,2021-07-27,0
Backan,2021-07-27,0
Baclieu,2021-07-27,1
Bacninh,2021-07-27,0
Bariavungtau,2021-07-27,52
Bentre,2021-07-27,60
Binhduong,2021-07-27,166
Binhphuoc,2021-07-27,0
Binhthuan,2021-07-27,45
Camau,2021-07-27,1
Cantho,2021-07-27,71
Caobang,2021-07-27,0
Daklak,2021-07-27,12
Daknong,2021-07-27,5
Danang,2021-07-27,26
Dienbien,2021-07-27,0
Dongnai,2021-07-27,239
Dongthap,2021-07-27,0
Gialai,2021-07-27,5
Hagiang,2021-07-27,0
Haiduong,2021-07-27,0
Haiphong,2021-07-27,0
Hanam,2021-07-27,0
Hanoi,2021-07-27,23
Hatinh,2021-07-27,1
Haugiang,2021-07-27,10
Hoabinh,2021-07-27,0
Hochiminh,2021-07-27,6318
Hungyen,2021-07-27,0
Khanhhoa,2021-07-27,26
Kiengiang,2021-07-27,13
Kontum,2021-07-27,2
Laichau,2021-07-27,0
Lamdong,2021-07-27,1
Langson,2021-07-27,2
Laocai,2021-07-27,0
Longan,2021-07-27,75
Namdinh,2021-07-27,0
Nghean,2021-07-27,0
Ninhbinh,2021-07-27,0
Ninhthuan,2021-07-27,13
Phutho,2021-07-27,0
Phuyen,2021-07-27,60
Quangbinh,2021-07-27,0
Quangnam,2021-07-27,3
Quangngai,2021-07-27,0
Quangninh,2021-07-27,0
Quangtri,2021-07-27,0
Soctrang,2021-07-27,22
Sonla,2021-07-27,0
Tayninh,2021-07-27,144
Thaibinh,2021-07-27,0
Thainguyen,2021-07-27,1
Thanhhoa,2021-07-27,1
Thuathienhue,2021-07-27,6
Tiengiang,2021-07-27,63
Travinh,2021-07-27,3
Tuyenquang,2021-07-27,0
Vinhlong,2021-07-27,73
Vinhphuc,2021-07-27,11
Yenbai,2021-07-27,0
Angiang,2021-07-28,24
Bacgiang,2021-07-28,0
Backan,2021-07-28,0
Baclieu,2021-07-28,0
Bacninh,2021-07-28,0
Bariavungtau,2021-07-28,56
Bentre,2021-07-28,84
Binhduong,2021-07-28,631
Binhphuoc,2021-07-28,3
Binhthuan,2021-07-28,32
Camau,2021-07-28,2
Cantho,2021-07-28,71
Caobang,2021-07-28,0
Daklak,2021-07-28,13
Daknong,2021-07-28,1
Danang,2021-07-28,50
Dienbien,2021-07-28,0
Dongnai,2021-07-28,271
Dongthap,2021-07-28,172
Gialai,2021-07-28,4
Hagiang,2021-07-28,3
Haiduong,2021-07-28,6
Haiphong,2021-07-28,0
Hanam,2021-07-28,0
Hanoi,2021-07-28,74
Hatinh,2021-07-28,2
Haugiang,2021-07-28,6
Hoabinh,2021-07-28,0
Hochiminh,2021-07-28,4449
Hungyen,2021-07-28,0
Khanhhoa,2021-07-28,147
Kiengiang,2021-07-28,0
Kontum,2021-07-28,0
Laichau,2021-07-28,0
Lamdong,2021-07-28,0
Langson,2021-07-28,0
Laocai,2021-07-28,0
Longan,2021-07-28,0
Namdinh,2021-07-28,0
Nghean,2021-07-28,0
Ninhbinh,2021-07-28,4
Ninhthuan,2021-07-28,25
Phutho,2021-07-28,0
Phuyen,2021-07-28,64
Quangbinh,2021-07-28,0
Quangnam,2021-07-28,11
Quangngai,2021-07-28,0
Quangninh,2021-07-28,0
Quangtri,2021-07-28,1
Soctrang,2021-07-28,12
Sonla,2021-07-28,0
Tayninh,2021-07-28,120
Thaibinh,2021-07-28,0
Thainguyen,2021-07-28,5
Thanhhoa,2021-07-28,1
Thuathienhue,2021-07-28,2
Tiengiang,2021-07-28,30
Travinh,2021-07-28,92
Tuyenquang,2021-07-28,0
Vinhlong,2021-07-28,0
Vinhphuc,2021-07-28,12
Yenbai,2021-07-28,0
Angiang,2021-07-29,10
Bacgiang,2021-07-29,0
Backan,2021-07-29,0
Baclieu,2021-07-29,4
Bacninh,2021-07-29,0
Bariavungtau,2021-07-29,185
Bentre,2021-07-29,0
Binhduong,2021-07-29,1144
Binhphuoc,2021-07-29,35
Binhthuan,2021-07-29,63
Camau,2021-07-29,4
Cantho,2021-07-29,39
Caobang,2021-07-29,0
Daklak,2021-07-29,7
Daknong,2021-07-29,4
Danang,2021-07-29,54
Dienbien,2021-07-29,0
Dongnai,2021-07-29,325
Dongthap,2021-07-29,157
Gialai,2021-07-29,0
Hagiang,2021-07-29,2
Haiduong,2021-07-29,10
Haiphong,2021-07-29,0
Hanam,2021-07-29,0
Hanoi,2021-07-29,59
Hatinh,2021-07-29,4
Haugiang,2021-07-29,13
Hoabinh,2021-07-29,0
Hochiminh,2021-07-29,4592
Hungyen,2021-07-29,0
Khanhhoa,2021-07-29,18
Kiengiang,2021-07-29,21
Kontum,2021-07-29,0
Laichau,2021-07-29,0
Lamdong,2021-07-29,2
Langson,2021-07-29,6
Laocai,2021-07-29,0
Longan,2021-07-29,499
Namdinh,2021-07-29,0
Nghean,2021-07-29,7
Ninhbinh,2021-07-29,1
Ninhthuan,2021-07-29,3
Phutho,2021-07-29,4
Phuyen,2021-07-29,52
Quangbinh,2021-07-29,0
Quangnam,2021-07-29,10
Quangngai,2021-07-29,1
Quangninh,2021-07-29,0
Quangtri,2021-07-29,0
Soctrang,2021-07-29,0
Sonla,2021-07-29,0
Tayninh,2021-07-29,139
Thaibinh,2021-07-29,0
Thainguyen,2021-07-29,0
Thanhhoa,2021-07-29,6
Thuathienhue,2021-07-29,10
Tiengiang,2021-07-29,0
Travinh,2021-07-29,18
Tuyenquang,2021-07-29,0
Vinhlong,2021-07-29,31
Vinhphuc,2021-07-29,6
Yenbai,2021-07-29,0
Angiang,2021-07-30,16
Bacgiang,2021-07-30,0
Backan,2021-07-30,0
Baclieu,2021-07-30,0
Bacninh,2021-07-30,1
Bariavungtau,2021-07-30,133
Bentre,2021-07-30,97
Binhduong,2021-07-30,1920
Binhphuoc,2021-07-30,12
Binhthuan,2021-07-30,17
Camau,2021-07-30,0
Cantho,2021-07-30,174
Caobang,2021-07-30,0
Daklak,2021-07-30,8
Daknong,2021-07-30,4
Danang,2021-07-30,65
Dienbien,2021-07-30,0
Dongnai,2021-07-30,360
Dongthap,2021-07-30,157
Gialai,2021-07-30,6
Hagiang,2021-07-30,0
Haiduong,2021-07-30,1
Haiphong,2021-07-30,0
Hanam,2021-07-30,0
Hanoi,2021-07-30,144
Hatinh,2021-07-30,7
Haugiang,2021-07-30,28
Hoabinh,2021-07-30,2
Hochiminh,2021-07-30,4282
Hungyen,2021-07-30,0
Khanhhoa,2021-07-30,217
Kiengiang,2021-07-30,17
Kontum,2021-07-30,0
Laichau,2021-07-30,0
Lamdong,2021-07-30,1
Langson,2021-07-30,2
Laocai,2021-07-30,0
Longan,2021-07-30,469
Namdinh,2021-07-30,0
Nghean,2021-07-30,0
Ninhbinh,2021-07-30,0
Ninhthuan,2021-07-30,11
Phutho,2021-07-30,0
Phuyen,2021-07-30,40
Quangbinh,2021-07-30,0
Quangnam,2021-07-30,13
Quangngai,2021-07-30,6
Quangninh,2021-07-30,0
Quangtri,2021-07-30,0
Soctrang,2021-07-30,0
Sonla,2021-07-30,0
Tayninh,2021-07-30,88
Thaibinh,2021-07-30,0
Thainguyen,2021-07-30,3
Thanhhoa,2021-07-30,1
Thuathienhue,2021-07-30,0
Tiengiang,2021-07-30,242
Travinh,2021-07-30,36
Tuyenquang,2021-07-30,0
Vinhlong,2021-07-30,15
Vinhphuc,2021-07-30,9
Yenbai,2021-07-30,0
Angiang,2021-07-31,3
Bacgiang,2021-07-31,0
Backan,2021-07-31,0
Baclieu,2021-07-31,1
Bacninh,2021-07-31,0
Bariavungtau,2021-07-31,115
Bentre,2021-07-31,0
Binhduong,2021-07-31,2075
Binhphuoc,2021-07-31,14
Binhthuan,2021-07-31,75
Camau,2021-07-31,0
Cantho,2021-07-31,72
Caobang,2021-07-31,0
Daklak,2021-07-31,32
Daknong,2021-07-31,12
Danang,2021-07-31,55
Dienbien,2021-07-31,0
Dongnai,2021-07-31,456
Dongthap,2021-07-31,146
Gialai,2021-07-31,13
Hagiang,2021-07-31,0
Haiduong,2021-07-31,3
Haiphong,2021-07-31,1
Hanam,2021-07-31,3
Hanoi,2021-07-31,46
Hatinh,2021-07-31,4
Haugiang,2021-07-31,19
Hoabinh,2021-07-31,0
Hochiminh,2021-07-31,4180
Hungyen,2021-07-31,0
Khanhhoa,2021-07-31,337
Kiengiang,2021-07-31,16
Kontum,2021-07-31,1
Laichau,2021-07-31,0
Lamdong,2021-07-31,3
Langson,2021-07-31,0
Laocai,2021-07-31,0
Longan,2021-07-31,544
Namdinh,2021-07-31,0
Nghean,2021-07-31,13
Ninhbinh,2021-07-31,2
Ninhthuan,2021-07-31,5
Phutho,2021-07-31,0
Phuyen,2021-07-31,58
Quangbinh,2021-07-31,1
Quangnam,2021-07-31,10
Quangngai,2021-07-31,1
Quangninh,2021-07-31,0
Quangtri,2021-07-31,4
Soctrang,2021-07-31,0
Sonla,2021-07-31,10
Tayninh,2021-07-31,72
Thaibinh,2021-07-31,0
Thainguyen,2021-07-31,0
Thanhhoa,2021-07-31,5
Thuathienhue,2021-07-31,13
Tiengiang,2021-07-31,123
Travinh,2021-07-31,0
Tuyenquang,2021-07-31,0
Vinhlong,2021-07-31,48
Vinhphuc,2021-07-31,4
Yenbai,2021-07-31,0
Angiang,2021-08-01,21
Bacgiang,2021-08-01,0
Backan,2021-08-01,0
Baclieu,2021-08-01,2
Bacninh,2021-08-01,0
Bariavungtau,2021-08-01,184
Bentre,2021-08-01,82
Binhduong,2021-08-01,2179
Binhphuoc,2021-08-01,20
Binhthuan,2021-08-01,32
Camau,2021-08-01,0
Cantho,2021-08-01,100
Caobang,2021-08-01,0
Daklak,2021-08-01,15
Daknong,2021-08-01,2
Danang,2021-08-01,0
Dienbien,2021-08-01,0
Dongnai,2021-08-01,425
Dongthap,2021-08-01,87
Gialai,2021-08-01,6
Hagiang,2021-08-01,4
Haiduong,2021-08-01,7
Haiphong,2021-08-01,0
Hanam,2021-08-01,0
Hanoi,2021-08-01,81
Hatinh,2021-08-01,3
Haugiang,2021-08-01,41
Hoabinh,2021-08-01,0
Hochiminh,2021-08-01,4069
Hungyen,2021-08-01,1
Khanhhoa,2021-08-01,298
Kiengiang,2021-08-01,24
Kontum,2021-08-01,7
Laichau,2021-08-01,0
Lamdong,2021-08-01,4
Langson,2021-08-01,0
Laocai,2021-08-01,0
Longan,2021-08-01,569
Namdinh,2021-08-01,0
Nghean,2021-08-01,3
Ninhbinh,2021-08-01,0
Ninhthuan,2021-08-01,3
Phutho,2021-08-01,0
Phuyen,2021-08-01,49
Quangbinh,2021-08-01,4
Quangnam,2021-08-01,11
Quangngai,2021-08-01,5
Quangninh,2021-08-01,0
Quangtri,2021-08-01,3
Soctrang,2021-08-01,53
Sonla,2021-08-01,0
Tayninh,2021-08-01,103
Thaibinh,2021-08-01,0
Thainguyen,2021-08-01,1
Thanhhoa,2021-08-01,8
Thuathienhue,2021-08-01,14
Tiengiang,2021-08-01,0
Travinh,2021-08-01,31
Tuyenquang,2021-08-01,0
Vinhlong,2021-08-01,50
Vinhphuc,2021-08-01,0
Yenbai,2021-08-01,0
Angiang,2021-08-02,17
Bacgiang,2021-08-02,0
Backan,2021-08-02,0
Baclieu,2021-08-02,0
Bacninh,2021-08-02,0
Bariavungtau,2021-08-02,132
Bentre,2021-08-02,0
Binhduong,2021-08-02,949
Binhphuoc,2021-08-02,8
Binhthuan,2021-08-02,46
Camau,2021-08-02,0
Cantho,2021-08-02,221
Caobang,2021-08-02,0
Daklak,2021-08-02,0
Daknong,2021-08-02,12
Danang,2021-08-02,76
Dienbien,2021-08-02,0
Dongnai,2021-08-02,380
Dongthap,2021-08-02,77
Gialai,2021-08-02,7
Hagiang,2021-08-02,0
Haiduong,2021-08-02,0
Haiphong,2021-08-02,0
Hanam,2021-08-02,2
Hanoi,2021-08-02,159
Hatinh,2021-08-02,10
Haugiang,2021-08-02,11
Hoabinh,2021-08-02,0
Hochiminh,2021-08-02,4264
Hungyen,2021-08-02,1
Khanhhoa,2021-08-02,286
Kiengiang,2021-08-02,18
Kontum,2021-08-02,0
Laichau,2021-08-02,0
Lamdong,2021-08-02,2
Langson,2021-08-02,3
Laocai,2021-08-02,0
Longan,2021-08-02,445
Namdinh,2021-08-02,0
Nghean,2021-08-02,21
Ninhbinh,2021-08-02,13
Ninhthuan,2021-08-02,19
Phutho,2021-08-02,0
Phuyen,2021-08-02,25
Quangbinh,2021-08-02,2
Quangnam,2021-08-02,19
Quangngai,2021-08-02,3
Quangninh,2021-08-02,0
Quangtri,2021-08-02,0
Soctrang,2021-08-02,0
Sonla,2021-08-02,6
Tayninh,2021-08-02,0
Thaibinh,2021-08-02,0
Thainguyen,2021-08-02,0
Thanhhoa,2021-08-02,9
Thuathienhue,2021-08-02,4
Tiengiang,2021-08-02,79
Travinh,2021-08-02,31
Tuyenquang,2021-08-02,0
Vinhlong,2021-08-02,50
Vinhphuc,2021-08-02,3
Yenbai,2021-08-02,0
Angiang,2021-08-03,26
Bacgiang,2021-08-03,0
Backan,2021-08-03,0
Baclieu,2021-08-03,6
Bacninh,2021-08-03,0
Bariavungtau,2021-08-03,81
Bentre,2021-08-03,98
Binhduong,2021-08-03,1606
Binhphuoc,2021-08-03,5
Binhthuan,2021-08-03,72
Camau,2021-08-03,1
Cantho,2021-08-03,120
Caobang,2021-08-03,0
Daklak,2021-08-03,29
Daknong,2021-08-03,16
Danang,2021-08-03,66
Dienbien,2021-08-03,0
Dongnai,2021-08-03,364
Dongthap,2021-08-03,141
Gialai,2021-08-03,39
Hagiang,2021-08-03,0
Haiduong,2021-08-03,3
Haiphong,2021-08-03,0
Hanam,2021-08-03,0
Hanoi,2021-08-03,98
Hatinh,2021-08-03,7
Haugiang,2021-08-03,16
Hoabinh,2021-08-03,0
Hochiminh,2021-08-03,4171
Hungyen,2021-08-03,1
Khanhhoa,2021-08-03,189
Kiengiang,2021-08-03,16
Kontum,2021-08-03,4
Laichau,2021-08-03,0
Lamdong,2021-08-03,0
Langson,2021-08-03,0
Laocai,2021-08-03,8
Longan,2021-08-03,566
Namdinh,2021-08-03,0
Nghean,2021-08-03,12
Ninhbinh,2021-08-03,7
Ninhthuan,2021-08-03,29
Phutho,2021-08-03,3
Phuyen,2021-08-03,60
Quangbinh,2021-08-03,3
Quangnam,2021-08-03,12
Quangngai,2021-08-03,23
Quangninh,2021-08-03,0
Quangtri,2021-08-03,4
Soctrang,2021-08-03,33
Sonla,2021-08-03,3
Tayninh,2021-08-03,298
Thaibinh,2021-08-03,0
Thainguyen,2021-08-03,0
Thanhhoa,2021-08-03,3
Thuathienhue,2021-08-03,9
Tiengiang,2021-08-03,0
Travinh,2021-08-03,33
Tuyenquang,2021-08-03,0
Vinhlong,2021-08-03,72
Vinhphuc,2021-08-03,2
Yenbai,2021-08-03,0
Angiang,2021-08-04,24
Bacgiang,2021-08-04,0
Backan,2021-08-04,0
Baclieu,2021-08-04,5
Bacninh,2021-08-04,2
Bariavungtau,2021-08-04,0
Bentre,2021-08-04,24
Binhduong,2021-08-04,2143
Binhphuoc,2021-08-04,6
Binhthuan,2021-08-04,161
Camau,2021-08-04,0
Cantho,2021-08-04,150
Caobang,2021-08-04,0
Daklak,2021-08-04,15
Daknong,2021-08-04,5
Danang,2021-08-04,93
Dienbien,2021-08-04,0
Dongnai,2021-08-04,389
Dongthap,2021-08-04,156
Gialai,2021-08-04,10
Hagiang,2021-08-04,1
Haiduong,2021-08-04,4
Haiphong,2021-08-04,0
Hanam,2021-08-04,0
Hanoi,2021-08-04,24
Hatinh,2021-08-04,14
Haugiang,2021-08-04,10
Hoabinh,2021-08-04,0
Hochiminh,2021-08-04,3300
Hungyen,2021-08-04,3
Khanhhoa,2021-08-04,150
Kiengiang,2021-08-04,0
Kontum,2021-08-04,2
Laichau,2021-08-04,0
Lamdong,2021-08-04,1
Langson,2021-08-04,1
Laocai,2021-08-04,2
Longan,2021-08-04,427
Namdinh,2021-08-04,0
Nghean,2021-08-04,6
Ninhbinh,2021-08-04,0
Ninhthuan,2021-08-04,29
Phutho,2021-08-04,0
Phuyen,2021-08-04,61
Quangbinh,2021-08-04,5
Quangnam,2021-08-04,10
Quangngai,2021-08-04,15
Quangninh,2021-08-04,0
Quangtri,2021-08-04,3
Soctrang,2021-08-04,49
Sonla,2021-08-04,2
Tayninh,2021-08-04,194
Thaibinh,2021-08-04,0
Thainguyen,2021-08-04,0
Thanhhoa,2021-08-04,17
Thuathienhue,2021-08-04,19
Tiengiang,2021-08-04,0
Travinh,2021-08-04,0
Tuyenquang,2021-08-04,0
Vinhlong,2021-08-04,60
Vinhphuc,2021-08-04,1
Yenbai,2021-08-04,1
Angiang,2021-08-05,21
Bacgiang,2021-08-05,0
Backan,2021-08-05,0
Baclieu,2021-08-05,7
Bacninh,2021-08-05,2
Bariavungtau,2021-08-05,112
Bentre,2021-08-05,36
Binhduong,2021-08-05,822
Binhphuoc,2021-08-05,8
Binhthuan,2021-08-05,75
Camau,2021-08-05,1
Cantho,2021-08-05,52
Caobang,2021-08-05,0
Daklak,2021-08-05,9
Daknong,2021-08-05,7
Danang,2021-08-05,92
Dienbien,2021-08-05,0
Dongnai,2021-08-05,358
Dongthap,2021-08-05,114
Gialai,2021-08-05,24
Hagiang,2021-08-05,0
Haiduong,2021-08-05,21
Haiphong,2021-08-05,0
Hanam,2021-08-05,0
Hanoi,2021-08-05,69
Hatinh,2021-08-05,6
Haugiang,2021-08-05,0
Hoabinh,2021-08-05,0
Hochiminh,2021-08-05,3886
Hungyen,2021-08-05,1
Khanhhoa,2021-08-05,96
Kiengiang,2021-08-05,12
Kontum,2021-08-05,0
Laichau,2021-08-05,0
Lamdong,2021-08-05,2
Langson,2021-08-05,2
Laocai,2021-08-05,5
Longan,2021-08-05,715
Namdinh,2021-08-05,0
Nghean,2021-08-05,0
Ninhbinh,2021-08-05,0
Ninhthuan,2021-08-05,32
Phutho,2021-08-05,0
Phuyen,2021-08-05,55
Quangbinh,2021-08-05,33
Quangnam,2021-08-05,9
Quangngai,2021-08-05,10
Quangninh,2021-08-05,0
Quangtri,2021-08-05,1
Soctrang,2021-08-05,20
Sonla,2021-08-05,0
Tayninh,2021-08-05,235
Thaibinh,2021-08-05,7
Thainguyen,2021-08-05,0
Thanhhoa,2021-08-05,2
Thuathienhue,2021-08-05,6
Tiengiang,2021-08-05,169
Travinh,2021-08-05,9
Tuyenquang,2021-08-05,0
Vinhlong,2021-08-05,58
Vinhphuc,2021-08-05,0
Yenbai,2021-08-05,1
Angiang,2021-08-06,47
Bacgiang,2021-08-06,0
Backan,2021-08-06,0
Baclieu,2021-08-06,2
Bacninh,2021-08-06,0
Bariavungtau,2021-08-06,0
Bentre,2021-08-06,52
Binhduong,2021-08-06,1169
Binhphuoc,2021-08-06,5
Binhthuan,2021-08-06,66
Camau,2021-08-06,0
Cantho,2021-08-06,94
Caobang,2021-08-06,0
Daklak,2021-08-06,17
Daknong,2021-08-06,4
Danang,2021-08-06,138
Dienbien,2021-08-06,0
Dongnai,2021-08-06,554
Dongthap,2021-08-06,141
Gialai,2021-08-06,24
Hagiang,2021-08-06,1
Haiduong,2021-08-06,5
Haiphong,2021-08-06,0
Hanam,2021-08-06,0
Hanoi,2021-08-06,116
Hatinh,2021-08-06,13
Haugiang,2021-08-06,12
Hoabinh,2021-08-06,0
Hochiminh,2021-08-06,4060
Hungyen,2021-08-06,0
Khanhhoa,2021-08-06,269
Kiengiang,2021-08-06,17
Kontum,2021-08-06,0
Laichau,2021-08-06,0
Lamdong,2021-08-06,4
Langson,2021-08-06,2
Laocai,2021-08-06,11
Longan,2021-08-06,859
Namdinh,2021-08-06,0
Nghean,2021-08-06,21
Ninhbinh,2021-08-06,8
Ninhthuan,2021-08-06,25
Phutho,2021-08-06,0
Phuyen,2021-08-06,43
Quangbinh,2021-08-06,0
Quangnam,2021-08-06,11
Quangngai,2021-08-06,5
Quangninh,2021-08-06,0
Quangtri,2021-08-06,2
Soctrang,2021-08-06,0
Sonla,2021-08-06,0
Tayninh,2021-08-06,102
Thaibinh,2021-08-06,8
Thainguyen,2021-08-06,0
Thanhhoa,2021-08-06,9
Thuathienhue,2021-08-06,4
Tiengiang,2021-08-06,253
Travinh,2021-08-06,62
Tuyenquang,2021-08-06,0
Vinhlong,2021-08-06,63
Vinhphuc,2021-08-06,2
Yenbai,2021-08-06,0
Angiang,2021-08-07,31
Bacgiang,2021-08-07,0
Backan,2021-08-07,0
Baclieu,2021-08-07,6
Bacninh,2021-08-07,0
Bariavungtau,2021-08-07,288
Bentre,2021-08-07,49
Binhduong,2021-08-07,882
Binhphuoc,2021-08-07,2
Binhthuan,2021-08-07,61
Camau,2021-08-07,5
Cantho,2021-08-07,141
Caobang,2021-08-07,0
Daklak,2021-08-07,0
Daknong,2021-08-07,7
Danang,2021-08-07,0
Dienbien,2021-08-07,0
Dongnai,2021-08-07,709
Dongthap,2021-08-07,60
Gialai,2021-08-07,17
Hagiang,2021-08-07,1
Haiduong,2021-08-07,11
Haiphong,2021-08-07,0
Hanam,2021-08-07,0
Hanoi,2021-08-07,10
Hatinh,2021-08-07,6
Haugiang,2021-08-07,9
Hoabinh,2021-08-07,0
Hochiminh,2021-08-07,3930
Hungyen,2021-08-07,1
Khanhhoa,2021-08-07,167
Kiengiang,2021-08-07,17
Kontum,2021-08-07,0
Laichau,2021-08-07,0
Lamdong,2021-08-07,12
Langson,2021-08-07,0
Laocai,2021-08-07,4
Longan,2021-08-07,367
Namdinh,2021-08-07,0
Nghean,2021-08-07,0
Ninhbinh,2021-08-07,2
Ninhthuan,2021-08-07,22
Phutho,2021-08-07,0
Phuyen,2021-08-07,78
Quangbinh,2021-08-07,13
Quangnam,2021-08-07,10
Quangngai,2021-08-07,7
Quangninh,2021-08-07,0
Quangtri,2021-08-07,0
Soctrang,2021-08-07,0
Sonla,2021-08-07,20
Tayninh,2021-08-07,134
Thaibinh,2021-08-07,4
Thainguyen,2021-08-07,0
Thanhhoa,2021-08-07,4
Thuathienhue,2021-08-07,0
Tiengiang,2021-08-07,165
Travinh,2021-08-07,0
Tuyenquang,2021-08-07,0
Vinhlong,2021-08-07,62
Vinhphuc,2021-08-07,0
Yenbai,2021-08-07,0
Angiang,2021-08-08,15
Bacgiang,2021-08-08,0
Backan,2021-08-08,0
Baclieu,2021-08-08,2
Bacninh,2021-08-08,0
Bariavungtau,2021-08-08,0
Bentre,2021-08-08,20
Binhduong,2021-08-08,3210
Binhphuoc,2021-08-08,5
Binhthuan,2021-08-08,46
Camau,2021-08-08,6
Cantho,2021-08-08,71
Caobang,2021-08-08,0
Daklak,2021-08-08,41
Daknong,2021-08-08,7
Danang,2021-08-08,130
Dienbien,2021-08-08,0
Dongnai,2021-08-08,614
Dongthap,2021-08-08,92
Gialai,2021-08-08,4
Hagiang,2021-08-08,0
Haiduong,2021-08-08,3
Haiphong,2021-08-08,0
Hanam,2021-08-08,1
Hanoi,2021-08-08,114
Hatinh,2021-08-08,8
Haugiang,2021-08-08,14
Hoabinh,2021-08-08,0
Hochiminh,2021-08-08,3898
Hungyen,2021-08-08,1
Khanhhoa,2021-08-08,201
Kiengiang,2021-08-08,18
Kontum,2021-08-08,0
Laichau,2021-08-08,0
Lamdong,2021-08-08,21
Langson,2021-08-08,2
Laocai,2021-08-08,3
Longan,2021-08-08,724
Namdinh,2021-08-08,0
Nghean,2021-08-08,0
Ninhbinh,2021-08-08,0
Ninhthuan,2021-08-08,85
Phutho,2021-08-08,2
Phuyen,2021-08-08,42
Quangbinh,2021-08-08,1
Quangnam,2021-08-08,6
Quangngai,2021-08-08,14
Quangninh,2021-08-08,0
Quangtri,2021-08-08,0
Soctrang,2021-08-08,94
Sonla,2021-08-08,2
Tayninh,2021-08-08,0
Thaibinh,2021-08-08,1
Thainguyen,2021-08-08,0
Thanhhoa,2021-08-08,4
Thuathienhue,2021-08-08,23
Tiengiang,2021-08-08,0
Travinh,2021-08-08,67
Tuyenquang,2021-08-08,0
Vinhlong,2021-08-08,57
Vinhphuc,2021-08-08,1
Yenbai,2021-08-08,0
Angiang,2021-08-09,50
